Record_No,Handle,ParcelID,Address,Add_Suffix,Direction,Name,Type,Class,Acquisition_dt,CenterX,CenterY,Value,Value_Estimated,Value_Est_Dt,Entered_Date,Usage,Cost,Property_Source,Purchase_Type,Parcel_Status
45702,"15347000450","53470004500","6071",,,"GARESCHE","AV","C","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45703,"15247000200","52470002000","5321",,,"LABADIE","AV","A","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Residential",,"Tax Suit",,"Available"
45706,"15293000360","52930003600","4941",,,"EMERSON","AV","C","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Residential",,"Tax Suit",,"Available"
45707,"15250000140","52500001400","8547",,,"CHURCH","RD","A","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Residential",,"Tax Suit",,"Available"
45710,"15250000130","52500001300","8549",,,"CHURCH","RD","A","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Residential",,"Tax Suit",,"Available"
45711,"15491000020","54910000200","6176",,,"LAURA","AV","C","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Residential",,"Tax Suit",,"Available"
45713,"15014000310","50140003100","4722",,,"ST LOUIS","AV","A","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Residential",,"Tax Suit",,"Available"
45715,"15257000100","52570001000","5552",,,"ST LOUIS","AV","A","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45716,"15349000100","53490001000","5972",,,"THEODORE","AV","C","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Residential",,"Tax Suit",,"Available"
45720,"15237000280","52370002800","5618",,,"LABADIE","AV","A","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Vacant Lot",,"Tax Suit",,"Unavailable"
45721,"15741000020","57410000200","4544",,,"DURANT","AV","A","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45722,"15322000110","53220001100","5048",,,"THRUSH","AV","A","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Residential",,"Tax Suit",,"Available"
45724,"15351000090","53510000900","5940",,,"SHERRY","AV","C","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45726,"13830010030","38300100300","6036",,,"SUBURBAN","AV","C","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Residential",,"Tax Suit",,"Available"
45728,"14468060580","44680605800","4327",,,"ST LOUIS","AV","C","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45729,"13644020050","36440200500","3918",,,"KENNERLY","AV","A","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Residential",,"Tax Suit",,"Available"
45733,"15140000290","51400002900","5383",,"N","KINGSHIGHWAY","BLVD","A","12/01/11 00:00:00",,,,0,,"12/21/11 00:00:00","Residential",,"Tax Suit",,"Option"
45734,"15527000100","55270001000","5410",,,"BEACON","AV","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Residential",,"Tax Suit",,"Available"
45735,"15529000250","55290002500","5483",,,"GENEVIEVE","AV","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Residential",,"Tax Suit",,"Available"
45736,"15464000020","54640000200","4960",,,"MARGARETTA","AV","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Residential",,"Tax Suit",,"Available"
45737,"15329000125","53290001250","5338",,,"ARLINGTON","AV","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45739,"15463000100","54630001000","4936",,,"FARLIN","AV","C","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Residential",,"Tax Suit",,"Available"
45740,"15283000040","52830000400","5246",,,"PAULIAN","PL","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Residential",,"Tax Suit",,"Available"
45741,"14885000115","48850001150","5223",,,"GOODFELLOW","BLVD","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45742,"12602000330","26020003300","4051",,,"CALIFORNIA","AV","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45743,"15140000010","51400000100","5302",,,"QUEENS","AV","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Accepted Offer"
45746,"15343000060","53430000600","6056",,,"SHULTE","AV","C","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45748,"15317000100","53170001000","4722",,,"BEACON","AV","C","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45750,"14897000160","48970001600","4249",,,"CLAY","AV","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45752,"11184030190","11840301900","3413",,"N","14TH","ST","C","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Residential",,"Tax Suit",,"Available"
45754,"10360000090","03600000900","1104",,,"MONTGOMERY","ST","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45755,"15133000030","51330000300","5506",,,"ROBIN","AV","C","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45756,"15322000090","53220000900","5036",,,"THRUSH","AV","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45758,"15345000430","53450004300","6069",,,"LUCILLE","AV","C","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Residential",,"Tax Suit",,"Available"
45759,"15037000210","50370002100","4229",,"W","MARGARETTA","AV","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45760,"15345000320","53450003200","6029",,,"LUCILLE","AV","C","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45761,"14394010140","43940101400","5466",,"N","EUCLID","AV","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45762,"11243000250","12430002500","3909",,"N","22ND","ST","C","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Unavailable"
45764,"11923000060","19230000600","2916",,,"HARPER","ST","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45765,"15086000230","50860002300","5068",,,"GERALDINE","AV","A","12/01/11 00:00:00",,,,0,,"12/22/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45768,"14997000070","49970000700","5962",,,"WABADA","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45769,"14480000550","44800005500","4739",,,"LABADIE","AV","A","10/06/16 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45770,"14913000220","49130002200","5624",,,"LOTUS","AV","C","10/06/16 00:00:00",,,,0,,"12/05/16 00:00:00","Vacant Lot",,"Tax Suit",,"Unavailable"
45774,"15529000380","55290003800","5443",,,"GENEVIEVE","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45775,"11619000300","16190003000","3737",,"S","COMPTON","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Accepted Offer"
45777,"15394000090","53940000900","5038",,,"ROBIN","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45779,"14411020100","44110201000","4436",,,"FARLIN","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45780,"14450150210","44501502100","4663",,,"PALM","ST","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45781,"11656000270","16560002700","3823",,,"MISSOURI","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45782,"15343000335","53430003350","6029",,,"HARNEY","AV","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45783,"13563000130","35630001300","4448",,,"ATHLONE","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45784,"15202000370","52020003700","2715",,,"CLARA","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45785,"13728000200","37280002000","4224",,,"DR MARTIN LUTHER KING","DR","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45786,"11260000200","12600002000","2835",,,"HICKORY","ST","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45789,"14469050110","44690501100","4438",,,"GREER","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45791,"12422000080","24220000800","4167",,,"PECK","ST","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45793,"14429000240","44290002400","4138",,,"LEA","PL","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45794,"14499060540","44990605400","5225",,,"MAFFITT","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45795,"15463000020","54630000200","4960",,,"FARLIN","AV","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45796,"15083000500","50830005000","5303",,,"UNION","BLVD","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Accepted Offer"
45798,"14411010340","44110103400","4441",,,"FARLIN","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45799,"11188000040","11880000400","3824",,,"BLAIR","AV","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45800,"12412000120","24120001200","4019",,"N","11TH","ST","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45801,"13573040300","35730403000","4309",,,"LEE","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Mixed",,"Tax Suit",,"Available"
45802,"15320000245","53200002450","4971",,,"BEACON","AV","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45803,"13214000130","32140001300","514",,"W","DAVIS","ST","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Option"
45804,"12471000060","24710000600","1420",,,"JOHN","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45805,"15212000200","52120002000","3507",,,"DODIER","ST","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45806,"15559000020","55590000200","4904",,,"ARLINGTON","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45809,"13729000520","37290005200","4229",,,"PAGE","BLVD","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Unavailable"
45810,"13654000340","36540003400","4031",,,"NORTH MARKET","ST","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45811,"15431000210","54310002100","8235",,,"CHURCH","RD","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45812,"10977000220","09770002200","2715",,,"GAMBLE","ST","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45813,"13726000340","37260003400","4319",,,"PAGE","BLVD","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Unavailable"
45815,"15560000195","55600001950","4966",,,"EMERSON","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45816,"13764050310","37640503100","4924",,,"FOUNTAIN","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45818,"12411000280","24110002800","1425",,,"BREMEN","AV","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45819,"19084000185","90840001850","4405",,,"FYLER","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45821,"13754000630","37540006300","4051",,,"ENRIGHT","AV","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45822,"13660000110","36600001100","4149",,,"DR MARTIN LUTHER KING","DR","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45823,"11618000290","16180002900","3633",,"S","COMPTON","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45824,"12632000330","26320003300","3319",,,"MERAMEC","ST","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45825,"13311000020","33110000200","1444",,"E","PRAIRIE","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45826,"15631000040","56310000400","5516",,,"ALCOTT","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45827,"15433000210","54330002100","1100",,,"HOWELL","ST","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Accepted Offer"
45828,"11457000280","14570002800","3001",,,"VIRGINIA","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Offer"
45830,"10466030300","04660303000","1314",,,"10TH STREET PEDESTRIAN","MALL","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45831,"15231040270","52310402700","5131",,,"GREER","AV","C","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45832,"15394000080","53940000800","5034",,,"ROBIN","AV","A","12/15/11 00:00:00",,,,0,,"12/28/11 00:00:00","Residential",,"Tax Suit",,"Available"
45839,"12442000140","24420001400","4406",,,"BLAIR","AV","C","01/27/12 00:00:00",,,,0,,"02/01/12 00:00:00","Residential",,"Donations",,"Available"
45841,"15232000350","52320003500","5037",,,"DAVISON","AV","A","01/27/12 00:00:00",,,,0,,"02/01/12 00:00:00","Residential",,"Donations",,"Available"
45844,"12602000380","26020003800","2823",,,"GASCONADE","ST","A","02/27/12 00:00:00",,,,0,,"03/16/12 00:00:00","Residential",,"Donations",,"Option"
45846,"15595000060","55950000600","4028",,"N","TAYLOR","AV","A","03/19/12 00:00:00",,,,0,,"03/21/12 00:00:00","Residential",,"Donations",,"Available"
45847,"14531000380","45310003800","1931",,,"BURD","AV","C","03/21/12 00:00:00",,,,0,,"03/26/12 00:00:00","Residential",,"Donations",,"Available"
45848,"15467000400","54670004000","5349",,"N","EUCLID","AV","A","03/23/12 00:00:00",,,,0,,"03/26/12 00:00:00","Residential",,"Tax Suit",,"Available"
45850,"13596000080","35960000800","4026",,,"LEE","AV","A","03/23/12 00:00:00",,,,0,,"03/26/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45851,"14410020090","44100200900","3939",,"N","TAYLOR","AV","A","03/23/12 00:00:00",,,,0,,"03/26/12 00:00:00","Residential",,"Tax Suit",,"Available"
45852,"14415070110","44150701100","4544",,,"CARTER","AV","A","03/23/12 00:00:00",,,,0,,"03/26/12 00:00:00","Residential",,"Tax Suit",,"Available"
45853,"14413000630","44130006300","4463",,,"LEE","AV","A","03/23/12 00:00:00",,,,0,,"03/26/12 00:00:00","Residential",,"Tax Suit",,"Available"
45855,"14824000180","48240001800","2822",,,"BELT","AV","A","03/23/12 00:00:00",,,,0,,"03/26/12 00:00:00","Residential",,"Tax Suit",,"Available"
45856,"15568000350","55680003500","5249",,,"EMERSON","AV","A","03/23/12 00:00:00",,,,0,,"03/26/12 00:00:00","Residential",,"Tax Suit",,"Available"
45863,"15219000140","52190001400","2917",,,"SULLIVAN","AV","C","03/23/12 00:00:00",,,,0,,"03/26/12 00:00:00","Residential",,"Tax Suit",,"Accepted Offer"
45864,"15259000085","52590000850","5338",,,"ZEALAND","ST","A","03/23/12 00:00:00",,,,0,,"03/26/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45868,"15317000120","53170001200","4728",,,"BEACON","AV","C","03/23/12 00:00:00",,,,0,,"03/26/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45869,"15306000110","53060001100","1484",,,"LAUREL","ST","A","03/23/12 00:00:00",,,,0,,"03/26/12 00:00:00","Residential",,"Tax Suit",,"Available"
45871,"14499060160","44990601600","5132",,,"TERRY","AV","A","03/29/12 00:00:00",,,,0,,"04/03/12 00:00:00","Residential",,"Donations",,"Available"
45872,"14232000460","42320004600","7802",,"N","BROADWAY",,"A","03/28/12 00:00:00",,,,0,,"04/03/12 00:00:00","Vacant Lot",,"Donations",,"Offer"
45873,"14232000440","42320004400","521",,,"ANTELOPE","ST","A","03/28/12 00:00:00",,,,0,,"04/03/12 00:00:00","Vacant Lot",,"Donations",,"Offer"
45874,"14232000430","42320004300","519",,,"ANTELOPE","ST","A","03/28/12 00:00:00",,,,0,,"04/03/12 00:00:00","Vacant Lot",,"Donations",,"Offer"
45875,"11818000460","18180004600","2759",,,"CAROLINE","ST","C","03/28/12 00:00:00",,,,0,,"04/03/12 00:00:00","Vacant Lot",,"Donations",,"Accepted Offer"
45876,"15713000060","57130000600","9911",,,"RIVERVIEW","DR","A","03/28/12 00:00:00",,,,0,,"04/03/12 00:00:00","Vacant Lot",,"Donations",,"Available"
45877,"11217000040","12170000400","3726",,"N","9TH","ST","A","12/16/04 00:00:00",,,,0,,"04/11/12 00:00:00","Vacant Lot",,"Tax Suit",,"Option"
45878,"11217000050","12170000500","3730",,"N","9TH","ST","A","12/16/04 00:00:00",,,,0,,"04/11/12 00:00:00","Vacant Lot",,"Tax Suit",,"Option"
45879,"11217000060","12170000600","3734",,"N","9TH","ST","A","12/16/04 00:00:00",,,,0,,"04/11/12 00:00:00","Vacant Lot",,"Tax Suit",,"Option"
45880,"11217000070","12170000700","3738",,"N","9TH","ST","A","12/16/04 00:00:00",,,,0,,"04/11/12 00:00:00","Vacant Lot",,"Tax Suit",,"Option"
45881,"11217000130","12170001300","3729",,"N","BROADWAY",,"A","12/16/04 00:00:00",,,,0,,"04/11/12 00:00:00","Vacant Lot",,"Tax Suit",,"Option"
45882,"12529000020","25290000200","3716",,"N","BROADWAY",,"A","12/16/04 00:00:00",,,,0,,"04/12/12 00:00:00","Vacant Lot",,"Tax Suit",,"Option"
45883,"11933000014","19330000140","101",,,"SALISBURY","ST",,"12/16/04 00:00:00",,,,0,,"04/12/12 00:00:00","Vacant Lot",,"Tax Suit",,"Option"
45884,"12536000100","25360001000","66",,,"SALISBURY","ST","A","12/16/04 00:00:00",,,,0,,"04/12/12 00:00:00","Vacant Lot",,"Tax Suit",,"Option"
45885,"14997000440","49970004400","5943",,,"LOTUS","AV","A","04/09/12 00:00:00",,,,0,,"04/19/12 00:00:00","Residential",,"Tax Suit",,"Available"
45886,"15467000390","54670003900","4914",,,"LILBURN","AV",,"04/20/12 00:00:00",,,,0,,"04/23/12 00:00:00","Residential",1.5000000000000000e+03,"Direct Purchase",,"Available"
45889,"14413000510","44130005100","4437",,,"LEE","AV","A","06/01/12 00:00:00",,,,0,,"06/20/12 00:00:00","Residential",,"Donations",,"Available"
45890,"13637180015","36371800150","3970",,,"ALDINE","AV","A","03/03/99 00:00:00",,,,0,,"06/21/12 00:00:00","Vacant Lot",,"Tax Suit",,"Offer"
45892,"15391020230","53910202300","5839",,,"SALOMA","AV","C","06/27/12 00:00:00",,,,0,,"07/20/12 00:00:00","Vacant Lot",,"Donations",,"Available"
45898,"11929000180","19290001800","4131",,,"OBEAR","AV","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45899,"10624000100","06240001000","1402",,,"MONROE","ST","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45900,"10624000080","06240000800","1408",,,"MONROE","ST","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45901,"11868000120","18680001200","3710",,,"ALDINE","AV","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45902,"11404000070","14040000700","4311",,"N","FLORISSANT","AV","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Residential",,"Tax Suit",,"Available"
45904,"11514000100","15140001000","2750",,,"UTAH","ST","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Residential",,"Tax Suit",,"Option"
45906,"11172050140","11720501400","1915",,,"AGNES","ST","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Residential",,"Tax Suit",,"Available"
45915,"12058000010","20580000100","3020",,,"CALIFORNIA","AV","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45916,"11182050100","11820501000","3333",,,"BLAIR","AV",,"07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45918,"11528000260","15280002600","3321",,,"WISCONSIN","AV","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Residential",,"Tax Suit",,"Accepted Offer"
45922,"10975000230","09750002300","2703",,,"JAMES COOL PAPA BELL","AV","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Residential",,"Tax Suit",,"Available"
45925,"11626000130","16260001300","3122",,,"CHIPPEWA","ST","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45927,"10639000150","06390001500","1213",,,"MONROE","ST","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Residential",,"Tax Suit",,"Available"
45931,"11878000250","18780002500","3639",,,"GARFIELD","AV","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45932,"11852000180","18520001800","1419",,,"GLASGOW","AV","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Vacant Lot",,"Tax Suit",,"Available"
45933,"11643000025","16430000250","3740",,,"IOWA","AV","A","07/12/12 00:00:00",,,,0,,"08/13/12 00:00:00","Residential",,"Tax Suit",,"Offer"
